   -1.446000    0.417424    0.527513    0.527495    0.527388    0.527402    0.527417    0.527659    0.527717    0.527864    0.527769    0.527797    0.527661    0.527611    0.527401    0.527382    0.527361    0.527557    0.527592    0.527677    0.527568    0.527673    0.527690    0.527843    0.527806    0.527894    0.527857    0.527970    0.527954    0.528149    0.528160    0.528250    0.528222
   -1.205000    0.417424    0.527778    0.527609    0.527599    0.527556    0.527485    0.527546    0.527633    0.527860    0.527959    0.528039    0.528003    0.527913    0.527652    0.527438    0.527323    0.527436    0.527580    0.527748    0.527800    0.527900    0.527948    0.528000    0.527961    0.528026    0.528087    0.528131    0.528103    0.528213    0.528208    0.528298    0.528278
   -0.964000    0.417424    0.527639    0.527577    0.527364    0.527317    0.527181    0.527548    0.527746    0.528082    0.528059    0.528151    0.527994    0.527980    0.527563    0.527363    0.527099    0.527277    0.527340    0.527594    0.527535    0.527780    0.527843    0.528098    0.528012    0.528176    0.528154    0.528264    0.528094    0.528265    0.528139    0.528227    0.528115
   -0.723000    0.417424    0.527306    0.527408    0.527615    0.527724    0.527667    0.527791    0.527753    0.527828    0.527759    0.527921    0.528004    0.528052    0.527695    0.527369    0.527131    0.527299    0.527450    0.527611    0.527518    0.527713    0.527949    0.528260    0.528229    0.528205    0.528116    0.528141    0.528017    0.528172    0.528155    0.528252    0.528175
   -0.482000    0.417424    0.527612    0.527685    0.527645    0.527573    0.527426    0.527626    0.527648    0.527845    0.527795    0.527930    0.527925    0.527999    0.527676    0.527378    0.527019    0.527080    0.527160    0.527498    0.527606    0.527905    0.528020    0.528205    0.528084    0.528149    0.528040    0.528043    0.527846    0.528108    0.528167    0.528349    0.528353
   -0.241000    0.417424    0.527183    0.527408    0.527554    0.527674    0.527645    0.527856    0.527831    0.527800    0.527552    0.527734    0.527827    0.528056    0.527721    0.527370    0.527063    0.527250    0.527419    0.527658    0.527552    0.527807    0.528088    0.528445    0.528260    0.528123    0.527936    0.528062    0.527985    0.528204    0.528233    0.528405    0.528345
    0.000000    0.417424    0.527446    0.527520    0.527466    0.527296    0.527141    0.527561    0.527859    0.528090    0.528070    0.528167    0.528115    0.528036    0.527405    0.526887    0.526521    0.526809    0.527258    0.527682    0.527682    0.527837    0.527919    0.528248    0.528235    0.528251    0.528169    0.528126    0.527886    0.528043    0.528111    0.528237    0.528130
    0.241000    0.417424    0.527444    0.527459    0.527317    0.527403    0.527606    0.528040    0.528061    0.527980    0.527766    0.528043    0.528286    0.528448    0.527932    0.527290    0.526662    0.526758    0.527013    0.527497    0.527623    0.527937    0.528164    0.528469    0.528315    0.528243    0.528113    0.528177    0.527993    0.528096    0.528004    0.528245    0.528337
    0.482000    0.417424    0.527171    0.527265    0.527340    0.527567    0.527749    0.528022    0.527952    0.527868    0.527654    0.527837    0.527843    0.527926    0.527453    0.527168    0.527020    0.527327    0.527563    0.527694    0.527447    0.527580    0.527763    0.528191    0.528215    0.528285    0.528172    0.528195    0.527999    0.528133    0.528089    0.528247    0.528174
    0.723000    0.417424    0.527029    0.527176    0.527604    0.527902    0.527798    0.527758    0.527562    0.527626    0.527678    0.527871    0.527998    0.528055    0.527671    0.527340    0.527118    0.527313    0.527534    0.527753    0.527757    0.527939    0.528052    0.528165    0.527980    0.528013    0.528030    0.528059    0.527927    0.528145    0.528233    0.528400    0.528374
    0.964000    0.417424    0.527415    0.527416    0.527497    0.527749    0.527814    0.527986    0.527870    0.527807    0.527538    0.527668    0.527768    0.527997    0.527759    0.527540    0.527169    0.527240    0.527234    0.527487    0.527511    0.527849    0.527990    0.528201    0.528037    0.528063    0.528045    0.528150    0.528053    0.528252    0.528173    0.528379    0.528329
    1.205000    0.417424    0.527806    0.527719    0.527579    0.527561    0.527432    0.527510    0.527541    0.527804    0.527874    0.527923    0.527806    0.527807    0.527651    0.527650    0.527542    0.527582    0.527481    0.527585    0.527641    0.527924    0.528013    0.528039    0.527863    0.527943    0.528000    0.528116    0.528082    0.528317    0.528348    0.528456    0.528352
    1.446000    0.417424    0.527715    0.527706    0.527825    0.527856    0.527712    0.527652    0.527532    0.527617    0.527579    0.527635    0.527562    0.527547    0.527349    0.527349    0.527319    0.527524    0.527659    0.527777    0.527735    0.527743    0.527680    0.527784    0.527803    0.527981    0.527985    0.528036    0.527967    0.528152    0.528299    0.528466    0.528438
   -1.566500    0.208712    0.527329    0.527356    0.527220    0.527371    0.527495    0.527879    0.527986    0.528121    0.527870    0.527833    0.527598    0.527597    0.527415    0.527425    0.527324    0.527469    0.527407    0.527570    0.527529    0.527757    0.527797    0.527977    0.527876    0.528003    0.527945    0.528100    0.528060    0.528222    0.528085    0.528069    0.527871
   -1.325500    0.208712    0.527727    0.527464    0.527355    0.527400    0.527396    0.527589    0.527732    0.528033    0.528104    0.528170    0.527996    0.527827    0.527457    0.527283    0.527201    0.527442    0.527648    0.527885    0.527906    0.527978    0.527933    0.527980    0.527922    0.528049    0.528066    0.528121    0.528049    0.528214    0.528222    0.528331    0.528265
   -1.084500    0.208712    0.527683    0.527427    0.527238    0.527445    0.527554    0.527740    0.527723    0.527887    0.527842    0.527994    0.527875    0.527887    0.527545    0.527425    0.527243    0.527395    0.527410    0.527611    0.527599    0.527860    0.527929    0.528085    0.527938    0.528060    0.528041    0.528147    0.528013    0.528173    0.528096    0.528312    0.528233
   -0.843500    0.208712    0.527352    0.527447    0.527532    0.527605    0.527513    0.527654    0.527693    0.527944    0.527982    0.528120    0.528073    0.528032    0.527605    0.527307    0.527003    0.527131    0.527292    0.527562    0.527622    0.527856    0.527996    0.528234    0.528181    0.528250    0.528186    0.528233    0.528069    0.528201    0.528173    0.528324    0.528337
   -0.602500    0.208712    0.527325    0.527433    0.527519    0.527622    0.527661    0.527958    0.527935    0.527872    0.527576    0.527705    0.527851    0.528069    0.527727    0.527310    0.526860    0.526987    0.527161    0.527469    0.527455    0.527715    0.527959    0.528291    0.528134    0.528090    0.528021    0.528193    0.528075    0.528230    0.528170    0.528314    0.528324
   -0.361500    0.208712    0.527458    0.527497    0.527561    0.527590    0.527443    0.527694    0.527715    0.527860    0.527864    0.528023    0.528003    0.527963    0.527406    0.527051    0.526793    0.527084    0.527347    0.527609    0.527531    0.527713    0.527799    0.528058    0.528003    0.528168    0.528308    0.528388    0.528080    0.528129    0.528071    0.528223    0.528142
   -0.120500    0.208712    0.527814    0.527576    0.527469    0.527463    0.527529    0.527843    0.527779    0.527722    0.527622    0.527872    0.528114    0.528146    0.527630    0.527068    0.526729    0.527013    0.527413    0.527709    0.527668    0.527795    0.528019    0.528277    0.528125    0.528004    0.527955    0.528083    0.528048    0.528211    0.528201    0.528330    0.528316
    0.120500    0.208712    0.527281    0.527161    0.527314    0.527676    0.527904    0.528073    0.527807    0.527508    0.527229    0.527508    0.527892    0.528183    0.527930    0.527483    0.527116    0.527230    0.527389    0.527557    0.527503    0.527682    0.527932    0.528206    0.528083    0.528038    0.528005    0.528097    0.528036    0.528205    0.528230    0.528369    0.528355
    0.361500    0.208712    0.527097    0.527326    0.527574    0.527824    0.527701    0.527841    0.527626    0.527618    0.527479    0.527862    0.528091    0.528292    0.527731    0.527227    0.526816    0.527153    0.527451    0.527702    0.527413    0.527513    0.527709    0.528222    0.528211    0.528240    0.528038    0.528100    0.527890    0.528133    0.528121    0.528314    0.528257
    0.602500    0.208712    0.527476    0.527517    0.527583    0.527547    0.527431    0.527644    0.527636    0.527710    0.527633    0.527881    0.528113    0.528261    0.527868    0.527364    0.526871    0.526962    0.527204    0.527598    0.527697    0.527885    0.527974    0.528134    0.528038    0.528097    0.528077    0.528123    0.527925    0.528074    0.528106    0.528290    0.528311
